temperature,humidity,ph,water_availability,season,label
24.388717,62.50453062,6.711341147,47.26052494,rainy,lentil
24.98287462,66.895409,6.379881442,38.21370568,rainy,lentil
28.234829,69.3159965,6.313284268,35.36831423,rainy,lentil
26.03026959,69.55863145,7.393210848,37.11395801,rainy,lentil
28.04849594,64.07691942,7.504930973,37.15824966,rainy,lentil
24.87425505,64.00213929,7.198076286,48.28137482,rainy,lentil
23.97081395,62.35557553,7.007037515,53.40906048,rainy,lentil
20.06003985,67.76252583,6.677262562,42.89509057,rainy,lentil
19.59221047,61.28633405,6.74398035,41.7704893,rainy,lentil
29.77013109,66.29327012,6.547361618,35.69674138,rainy,lentil
27.52135365,60.53657684,6.551577598,48.06491307,rainy,lentil
25.62896213,63.14909763,6.585020303,45.49683991,rainy,lentil
20.39078312,60.47528931,6.924042372,53.31508572,rainy,lentil
25.39038396,60.4989659,7.437373666,39.18374505,rainy,lentil
24.91079638,60.71367427,7.142611056,42.19740397,rainy,lentil
27.70496805,63.20915034,7.74672376,37.46160727,rainy,lentil
18.06486101,65.1034354,6.300479414,51.54922825,rainy,lentil
18.13027797,62.45851612,6.078724107,50.6128521,rainy,lentil
23.82723528,67.89815262,6.76660668,46.90725077,rainy,lentil
23.19305333,62.74710773,7.641024177,49.55213308,rainy,lentil
25.08966129,68.17543102,6.559681838,41.45486619,rainy,lentil
25.86928193,61.88321072,7.072923306,36.68284038,rainy,lentil
18.43966037,68.05394959,7.732194788,39.00992137,rainy,lentil
27.14911056,67.02664337,6.157782589,52.50812701,rainy,lentil
23.33375853,64.50515776,7.240988401,47.01510708,rainy,lentil
26.7230014,62.96841833,6.898905799,42.87274897,rainy,lentil
19.55750776,64.45268309,6.818681086,53.04669416,rainy,lentil
26.13708256,66.7729209,6.261937875,46.48280681,rainy,lentil
27.99990346,65.57653373,6.493036868,49.94043064,rainy,lentil
29.05941162,62.10652364,7.042474679,36.5011366,rainy,lentil
25.71269843,64.1123333,7.692013657,50.17067771,rainy,lentil
21.79792649,63.73086065,6.250994223,46.62370222,rainy,lentil
24.70626432,60.26854183,6.052184881,53.12442925,rainy,lentil
20.94981756,65.8108757,7.002216044,44.23913012,rainy,lentil
24.84918386,68.98088448,7.272427638,41.61080544,rainy,lentil
21.91041045,65.21662467,5.962001484,36.10211371,rainy,lentil
25.93381964,68.70533022,7.080506001,51.02372773,rainy,lentil
29.82112112,69.4073209,6.593798387,51.56461082,rainy,lentil
27.52185591,63.13215259,7.28805662,45.20841071,rainy,lentil
27.99627907,68.6428593,7.32710972,46.10585191,rainy,lentil
20.76774783,63.90164154,6.366355781,47.9271552,rainy,lentil
23.05276444,60.424786,7.011121216,52.60285259,rainy,lentil
21.65845777,63.58337146,6.280725549,38.07659414,rainy,lentil
26.25070298,67.62779652,7.621494566,40.8106299,rainy,lentil
20.97195263,63.83179889,7.630424083,53.10207889,rainy,lentil
